6301 2
5395 -1.1181237 -1.1724375
4711 -1.6056126 1.7159293
782 -1.0215338 -0.1858396
829 -1.0669764 -0.09936053
1763 -0.96495306 -0.424247
4960 -0.94678813 -1.0484345
2694 -0.91932666 -0.6157142
2154 -0.98044944 -0.27626318
212 -1.0287591 -0.9664905
2747 -0.97098094 -0.23111092
1635 -1.2105365 -1.5799992
592 -3.674649 -5.508019
2188 -1.009399 -0.3874417
3605 -1.0511541 0.11165625
578 -1.2547837 1.257537
5089 -1.0576532 -0.9564364
4165 -0.8562184 -0.5567145
933 -0.95575476 0.18080854
3848 -0.98434293 -0.5260342
2271 -1.0687845 -0.28952155
597 -3.7000182 -5.571748
776 -1.5109227 1.500522
1595 -0.83680177 -0.82630867
1837 -0.9628881 -0.49929753
5415 -0.9400911 -0.5785059
1822 -1.040738 -0.7190205
5932 -1.0022162 -0.33726388
535 -1.1129372 -1.0873522
4083 -0.8791074 -0.36585575
4950 -1.0254209 0.14419545
1775 -0.97452897 -0.61386293
2065 -0.9797436 -0.16919996
2909 -0.97670406 -0.1977778
4311 -0.9983009 -0.50972956
3177 -1.1180292 0.38470215
5556 -1.1984774 -1.4103705
1303 -0.9762689 -0.029402982
1754 -0.9946595 -0.357117
4149 -1.3960651 -1.9755903
2130 -0.887504 0.28120986
114 -0.746577 -0.00052453356
4269 -1.7534084 -2.6660924
6237 -2.181148 -3.366079
1179 -0.9942875 -0.18774696
3935 -0.97967404 -0.82312006
575 -1.0118736 0.3725047
1392 -0.9509982 0.205552
765 -0.9786897 -0.075407825
4506 -1.2750716 -1.7450696
5691 -1.3812559 -2.009134
5636 -0.9747982 0.15786594
1757 -1.0305825 -1.0406113
5288 -0.90999234 -0.13267173
4239 -0.98267674 -0.39659673
3683 -1.0749719 -0.30464065
5368 -1.2726043 -1.8559707
1617 -1.8093983 -2.8327348
2061 -1.0586699 0.5565165
2705 -1.0099422 -0.06323988
4883 -0.9676575 -0.7237567
1838 -0.946652 -0.49222976
595 -3.5309117 -5.288915
5523 -1.0562365 -1.0609709
1935 -1.0236418 0.16256721
799 -1.0616356 -0.96402323
1949 -1.0357311 0.15217508
3895 -0.9837936 -0.79409915
2893 -1.0681099 0.13140643
3855 -0.9668453 -0.22824104
3572 -1.0207893 -0.23798968
1604 -1.0402316 0.4216803
2802 -0.9876313 0.12830418
5617 -1.080111 0.5164788
5093 -1.0842257 -0.5885175
850 -1.1175348 -0.9211972
4646 -1.0826027 -1.0664525
140 -1.0007315 -0.051581822
4762 -0.98882085 -0.6274143
2171 -1.1803652 1.0636122
4581 -0.93540925 -0.51621634
5101 -0.96742594 -0.24270931
3181 -1.0769496 -1.3228601
561 -1.0006125 -0.45925683
2409 -1.0749286 0.40081534
5222 -1.0420887 -0.71830946
3637 -1.0774128 0.57256216
4414 -1.0138878 -0.78006256
4328 -1.028052 -0.6046554
5182 -1.1474915 -1.3194855
1104 -1.4023424 -1.9595934
2062 -1.0649371 0.6032094
5747 -1.1747808 -1.2063884
48 -0.9940844 -0.7686147
3993 -1.0460993 -1.0215493
2085 -1.0248877 -0.72983426
3917 -1.0580578 -0.5589504
1407 -0.95495385 -0.6567023
3964 -1.1294572 0.5599022
1716 -1.0366681 0.14558417
2806 -0.99805254 -0.37522605
460 -1.1157935 -1.1038508
4918 -0.978189 0.48573205
3229 -1.0842701 0.3716463
3720 -0.9772708 -0.8075336
1661 -1.1334916 -1.1387582
3759 -1.0902792 -1.3346101
2799 -1.0116675 -0.21229616
2660 -0.959049 -0.28879642
2687 -1.0421236 -0.5494183
3565 -0.97710335 -0.05868751
2487 -1.2632515 -1.7397462
1058 -1.0678232 0.45596358
2387 -1.0555028 -0.6190972
4185 -1.5944711 -2.392607
3121 -1.0155084 -0.35110983
5392 -1.0565486 -0.79365253
3274 -0.9281272 -0.63893366
1542 -1.0344814 -0.36526176
1630 -1.1005355 0.19508618
5105 -1.5540618 -2.2272835
3755 -1.0245177 0.10625904
2669 -1.0762687 -1.0203214
5048 -1.0679691 0.6325838
3172 -1.0997711 -1.05311
5405 -1.065744 0.10064638
781 -1.0856459 -0.56716406
2676 -0.97338504 -0.38603702
3807 -1.0408497 -0.8981995
5587 -1.0148853 -0.7254661
5199 -1.0645236 -0.18971239
1552 -1.0570915 -0.031927012
3352 -0.9201693 -0.21649766
4063 -0.98849654 -0.4645817
3254 -0.99422795 -0.124378756
4881 -0.9859569 -0.9504504
4253 -2.332159 -3.7621763
4945 -1.0326873 -0.22647859
2762 -0.9893559 -0.4421726
4586 -1.0341952 0.3681167
4756 -0.9368011 -0.21098323
2191 -0.99934673 0.017424617
2097 -1.0946991 0.3784989
4118 -0.9728845 -0.37417352
6061 -1.1596684 0.4963397
2033 -1.0587392 -0.56606394
4884 -1.0481693 -0.641926
2209 -0.9431313 0.3210985
3942 -0.9607183 -0.00014422674
831 -1.1897097 -1.3559072
4461 -0.9522799 0.0011761718
4998 -0.8289968 -0.27607375
2246 -0.9069629 -0.33108672
3001 -0.9026643 -0.65318495
1944 -1.2087326 -1.5775778
3749 -0.93187857 -0.29425707
2400 -1.08383 0.6637043
4268 -1.341355 -1.9317904
354 -1.0488731 0.51012164
2095 -0.98619443 -0.1339256
3576 -1.02149 -0.6848333
4512 -1.1142917 -1.1209625
4840 -0.99810225 0.027326567
2216 -0.9873047 0.11755238
3606 -0.9284844 -0.0747627
880 -1.0309174 -0.36754337
2729 -0.9914546 -0.13226217
5462 -1.0567635 -0.80296755
1967 -1.0235953 -0.6301584
4702 -1.0387545 0.37662905
3554 -1.0899912 -0.82651883
3365 -1.037008 -0.056135662
3250 -1.0099821 -0.19589442
2138 -1.0232275 -1.0621482
3680 -1.0025983 -0.7943174
2724 -1.1297227 0.42589787
2600 -1.0248373 0.3840418
1577 -1.1679302 -1.6725018
2167 -1.0185608 0.37105024
5115 -1.0238963 -0.12927687
843 -0.9667252 -0.19461222
3596 -0.9560464 -0.06006344
4322 -1.1888175 -1.5224054
142 -1.7913126 1.8430505
3562 -1.0211715 0.21545081
3076 -0.99632543 0.049026746
3062 -1.148342 0.48184615
2022 -1.031721 0.062591776
3706 -1.0214984 -0.17916001
4061 -1.0247275 -0.4676478
2756 -0.92356724 -0.51156896
4052 -0.9182486 -0.25094104
5451 -0.99934125 -0.6405163
4486 -1.1177818 0.66861624
673 -1.4863536 -2.1941154
4592 -0.99959207 -0.59024453
4287 -0.9872586 -0.7359568
2589 -1.3714898 -1.8467664
523 -0.9709423 0.035419725
2419 -1.0031893 -0.937733
2704 -0.9653233 -0.27450994
1840 -0.9853796 -0.47810018
2310 -1.0008146 -0.18572359
3332 -1.0288755 -0.3209548
4148 -1.1843532 -1.5861138
1826 -1.0067095 -0.5493645
5328 -1.2485993 -1.6355288
1493 -0.99794066 -0.13867588
3148 -1.0264003 -0.549276
2774 -0.9203957 -0.59918827
2071 -1.2315816 1.0772933
4534 -1.2473657 -1.3890644
2994 -1.0575058 -1.2099516
540 -1.1042274 -1.2717309
2408 -1.121005 0.71594363
4821 -1.1716162 0.79642826
5312 -1.2261988 -1.4945011
214 -1.0322155 -0.15814899
2202 -1.0055345 -0.054580186
323 -1.1747657 0.6188357
1553 -1.019668 -0.3762878
755 -1.8475677 2.0457997
2040 -1.0838957 0.4188573
4718 -1.0076077 -0.15672357
4210 -1.0159861 -0.053977128
3467 -0.92075944 -0.18977678
1442 -1.0490255 0.53725064
2533 -1.0771171 0.0582103
5085 -1.2312123 0.949816
4855 -0.9669249 -0.7955224
2786 -0.9906761 -0.3665306
4873 -1.0152276 -0.18992083
5348 -0.97454304 -0.3754421
4241 -1.0418922 -0.92588526
589 -3.6275878 -5.4432926
2063 -1.653026 1.7749429
2031 -1.1065396 -0.7546945
5719 -1.1211624 -1.2165155
2592 -0.9594726 -0.20272365
1420 -1.1315491 -1.0498914
2219 -0.95667833 -0.40746084
446 -1.0138851 0.04361348
3091 -1.1260095 -1.0053154
2706 -0.98745006 -0.7878882
2421 -1.1415861 -1.334737
2649 -0.8993402 -0.56112295
3189 -1.0974373 0.22010219
832 -1.054928 -0.21134968
2189 -1.0443693 0.24694256
536 -1.0807626 -0.7344873
5138 -0.9511977 0.35977235
2410 -1.1195185 0.65285355
671 -1.2875816 -1.6505753
5097 -1.332567 -1.8464131
5184 -1.0491313 -0.6843461
5650 -1.1205906 0.79606956
1788 -0.93325317 -0.02099887
3184 -1.0079625 -0.20836975
6204 -2.4977758 3.0078695
3891 -1.0375454 -0.9222333
4930 -1.3759305 -1.9160801
1032 -1.0174413 -0.38696486
3975 -0.99533045 -0.6864488
6228 -2.7862816 3.3720288
2971 -1.00935 0.22486615
1196 -1.0686386 0.07197433
5714 -1.1655138 -1.3159342
5536 -0.91054404 -0.41900364
598 -3.6333594 -5.4260135
4687 -0.97826403 -0.09374857
2874 -0.9826438 -0.6349109
1680 -1.4139353 1.4705471
1371 -1.0728433 -0.6965886
2074 -1.3395944 1.2469392
1340 -1.1475401 -1.3025798
2925 -1.080487 -1.2259868
733 -1.1057937 0.51707035
657 -1.1246458 0.7324868
2722 -1.0007204 -0.14650863
4520 -0.98380876 -0.33664542
2306 -1.0081189 0.052411746
3122 -0.99775976 -0.5805557
293 -1.0490557 -0.03762329
3907 -1.0806578 0.7546878
2259 -0.96745646 -1.0712348
5703 -1.0517083 -0.7367381
3752 -1.0113618 -0.06691752
137 -1.018915 -0.34243342
4013 -1.3847765 -2.1213248
4354 -1.0123711 -0.9006236
1779 -1.0525901 -1.0290658
2159 -1.0645714 -0.67123926
5835 -1.053414 -0.6011559
3351 -1.0409896 -0.36636415
1134 -1.1048774 0.39695022
2152 -0.97929317 -0.46768293
800 -1.0920073 -1.0441117
678 -1.0058659 -0.96085817
4969 -1.0687045 -0.59581167
286 -1.0606337 0.4720288
467 -0.9715922 -0.5431249
6059 -1.071371 0.5169173
1937 -1.6165318 -2.4925747
3277 -1.0559523 0.17558728
6089 -1.9836141 -3.0580285
2264 -0.98775417 -0.59662604
2633 -1.2860887 -1.8508315
2331 -1.0069624 -0.69056237
1460 -0.94289786 0.25051665
6134 -1.0904 0.09372511
4614 -0.98776096 0.33327
2307 -1.0216509 0.12152248
3290 -1.106859 0.8784393
4411 -1.0227959 -0.2572119
1351 -0.9521055 -0.099710464
3082 -0.95869035 -0.4253524
3271 -0.989074 -0.27858618
4679 -1.077814 0.4733578
2978 -0.92482567 -0.15425053
213 -0.9580755 -0.034252055
3750 -0.9619467 -0.24306272
1443 -1.0525342 0.39262962
3128 -1.0773011 -1.1711975
2034 -1.0138485 0.2492648
1777 -0.9933825 -0.6281205
3322 -1.0181798 -0.29935727
1405 -0.9744539 -0.8937459
2105 -0.9898908 -0.15806471
5923 -1.659571 -2.5448513
269 -0.87365687 -0.036154605
5826 -1.000247 -0.97605276
5890 -1.0026641 0.2736516
3839 -0.9843467 -0.23476565
205 -1.266406 -1.6538438
234 -1.1120721 -0.7399901
1262 -1.0359343 0.49308088
2836 -1.6029055 -2.417787
316 -1.0352327 0.6027094
2691 -1.0654935 -1.1250244
6041 -0.98869455 0.13740264
2999 -1.0190586 -0.61754596
1131 -1.0682204 -0.49361005
5580 -0.8980892 -0.0029883862
542 -1.3345085 -1.7942001
5999 -1.2293895 -1.4965672
5036 -1.3402909 -1.8559833
5301 -0.98834795 -0.38491145
3748 -1.1032338 0.29445156
383 -1.0155797 -0.04853404
4155 -1.2314129 -1.5616832
3345 -1.0573801 -0.38024005
5815 -0.9869254 -0.8190867
3298 -1.0230048 -0.28722662
5790 -1.0802099 0.061382275
1353 -1.1434401 0.74775976
1555 -1.0636828 -0.30511355
5458 -1.0245572 -0.1858111
2418 -0.9697136 -0.7527754
2707 -0.9774523 -0.3446828
4231 -0.96711814 -0.25215092
5501 -1.0467242 0.13922504
5888 -1.0868967 -0.8847775
1526 -1.0074543 -0.77530724
2284 -1.8542558 2.2258358
4518 -1.0403837 0.05668647
4221 -0.97996294 -0.15878603
3164 -1.2489468 1.0240031
672 -1.1208112 -1.2233329
4499 -1.0266242 -0.9293175
590 -3.3805895 -5.135545
5323 -1.0258124 0.31892103
1796 -1.0400146 0.4851478
5266 -1.0502127 0.40370172
1132 -1.0578302 -0.45733067
3735 -1.0075221 -0.4912059
6287 -1.6053704 -2.4569252
4552 -1.0423652 -0.2774306
758 -0.9434799 -0.31033266
5966 -1.1664966 -1.2124051
6207 -2.7263205 3.2015953
3980 -1.2012023 0.8158234
3297 -1.0707997 0.30474815
5672 -1.3173434 -1.7572337
5310 -1.0000576 0.23409852
5600 -1.0102314 -0.09663733
4981 -0.9926889 -0.17696033
4225 -1.0425553 0.27571467
420 -1.0248002 -0.89186144
5001 -1.0071312 -0.15740941
4028 -1.0283927 -0.020535609
1515 -1.1371893 -1.2322195
4764 -1.0331603 -0.61594814
5022 -1.0081165 0.2691253
329 -1.0969223 0.30972776
683 -1.0261666 0.19747521
4804 -1.1999586 -1.4205279
3175 -1.0159798 -0.39677805
5021 -1.3637856 -1.9884921
5604 -1.2978803 -1.9253584
4039 -1.005081 -0.5488534
1642 -1.0728356 0.3817953
1422 -1.0380353 0.056057744
5333 -1.0651923 0.38269192
1489 -1.0454949 0.3035983
2993 -1.1409264 -1.4119481
2673 -1.0391244 -0.40329787
3836 -1.1076679 0.4908695
5437 -1.1072059 -1.1492944
2926 -1.0494982 -0.6726144
5612 -1.103409 -1.0743201
6011 -1.3179622 -1.7178358
1024 -0.99629426 0.058085702
973 -0.9976934 -0.843197
4087 -1.0394021 -0.6265671
3019 -0.96799695 -0.6310607
99 -1.0195998 -0.041846536
2370 -1.0014534 0.12315266
2041 -0.98337257 -0.12556058
1092 -1.1382719 0.7548586
1921 -1.0145347 -0.5063996
916 -1.0356468 0.5662658
1760 -1.0661914 0.30541602
4491 -0.9922136 -0.16553347
5442 -1.1538392 -1.5177008
2846 -1.0189213 -0.05573635
3775 -1.2060773 -1.4188479
3372 -0.9451676 -0.5251216
4928 -1.1329678 0.5837957
4361 -0.9943762 0.0883312
5958 -1.2170986 -1.4703637
1241 -1.2584141 -1.6706067
1080 -1.0375943 0.46185696
5034 -1.081316 -0.75966585
5992 -1.045901 -0.77982116
5717 -0.97366714 -0.4533069
4468 -0.98220515 -0.10321465
5000 -1.0277845 -0.10324263
1468 -2.9891605 3.6203098
188 -1.1974158 0.6102404
640 -0.94593227 -0.022908928
5557 -1.1380069 -1.1380793
3173 -1.0429966 -0.6932219
5740 -0.53521925 -0.7666712
3517 -1.0816317 -0.93117154
5960 -0.881607 -0.938315
4497 -1.2228292 -1.6865096
3165 -1.0989991 0.6067241
3422 -1.0972211 0.26888403
4175 -1.0846419 0.58239645
3598 -1.0318481 0.19250742
436 -1.0059335 -0.22826907
2574 -1.0033859 0.028879985
3763 -1.3937305 -2.1337774
1588 -0.9799402 -0.23951715
2124 -1.0445664 0.302166
3829 -1.0310432 -0.24339087
2129 -1.001951 -0.22743182
2737 -1.0324951 -0.8855158
5268 -1.1519188 0.6435707
3069 -0.9937437 -0.90658826
692 -0.9769099 0.061137356
2667 -1.0524983 -0.77272743
5505 -1.0146124 -0.7143628
5607 -1.7081248 -2.6079414
3377 -1.0509682 -0.8451033
2930 -1.0387207 -1.0533473
6179 -1.4806743 -2.1236694
2126 -0.96040905 -0.49650943
4818 -0.9548466 -0.68783504
3384 -0.99358743 -0.24126358
4926 -0.9332357 0.04704191
2395 -1.0835552 0.6928356
4413 -1.0357007 -1.085771
5852 -0.9694178 -0.8021893
5278 -1.2481744 -1.6080257
5801 -1.0303985 -0.5712717
1105 -0.9736392 -0.9840793
2030 -1.0370557 0.07492092
3413 -1.0092621 -0.22295804
5441 -0.9598045 -0.49408346
5708 -0.8824856 -0.5244097
1269 -1.0187896 0.12763019
2442 -1.104764 -0.62270063
3678 -0.9532077 -0.48618156
702 -1.0464473 0.07853996
79 -1.0173924 -0.7413708
2247 -1.379076 -1.9574798
3028 -1.1463292 0.8275804
2840 -1.0203297 -0.5737971
885 -1.0203457 -0.35611638
4273 -1.0019836 -0.5344997
6013 -1.0561624 -0.23365171
5989 -1.0955936 -1.2906502
3504 -0.9534734 -0.16779515
1153 -1.3789356 -2.1220713
5209 -1.4272994 1.3519517
3477 -0.9466334 -0.27102524
951 -1.0220513 -0.30696046
4171 -1.194335 -1.5433315
6118 -1.1240168 -1.4860492
419 -1.1453904 -1.4237877
5303 -1.0049703 -0.9828234
3316 -1.0547441 0.054936938
935 -0.9524054 0.44021642
4092 -2.1549659 -3.6660848
2470 -1.3485354 -1.8373793
931 -1.158502 0.9327364
2296 -0.946783 0.14492574
932 -0.9802518 0.34065315
1878 -1.1026586 0.57819545
4993 -1.0682261 0.13675168
3461 -1.0217832 -0.21769856
3655 -1.9014634 2.101122
4772 -1.0287452 0.11336019
1791 -0.9551665 -0.3925427
5634 -0.9739416 -0.7713081
1871 -0.97726315 -0.16421555
5349 -0.94375867 -0.34746224
784 -1.1373624 -1.3115957
1114 -1.0506256 0.6163078
5892 -1.1773376 -1.2720174
2386 -1.0653043 -0.9328669
4653 -1.0012562 0.03457703
4177 -1.0871285 -1.0761112
2656 -1.1134708 0.43468437
3826 -1.1861835 0.95050657
1951 -1.0907024 -0.7200338
3108 -1.0291005 -0.044914775
4345 -0.99234533 -0.0563876
4430 -1.1576077 -1.5278915
6218 -2.5204506 3.0168462
6031 -1.1264441 -1.4215349
3370 -1.1162411 -1.3975372
291 -0.97455734 -0.06427067
5448 -1.0670241 0.45614952
4861 -1.2878186 1.2169499
5756 -1.2844627 -1.790117
1292 -0.99870867 0.18835114
1498 -1.0063809 -0.6735583
4622 -1.1504285 -1.3529831
5397 -1.3765316 -1.9808754
1372 -1.0121558 -0.2099821
4066 -0.96646583 -0.11059179
1682 -1.0963172 0.65468657
2713 -0.97017473 -1.0328078
854 -1.1313108 -0.95299834
1611 -1.3760145 -1.853323
4483 -0.9838599 -0.22005096
4670 -0.96802217 -0.02564868
5816 -1.3881433 -1.9679489
5023 -1.0522995 -0.8517445
1500 -0.9967343 -0.44264272
5974 -1.2130908 -1.7314844
2624 -1.0026557 0.08917072
3438 -1.1097747 0.2424738
2431 -1.0549655 -1.0956638
4451 -1.1952705 0.84987533
506 -1.2014525 0.8228518
4393 -1.2015847 -1.0657123
5746 -2.3899543 -3.7904098
6018 -1.0628828 0.4395105
708 -1.0569919 0.30404195
3928 -1.0248153 -0.6584011
6047 -0.91786015 -0.58843964
4796 -1.0712183 0.5233239
4044 -1.0894636 0.5016636
4970 -0.9789432 -0.49837163
4391 -1.0218273 0.13594581
5157 -0.98431456 -0.13278371
4020 -0.97330385 -0.20451611
6005 -1.0765834 -0.9396366
5150 -0.86436087 -0.044749796
3854 -1.0071552 -0.25536537
4942 -1.0229992 -0.62255585
953 -1.2188404 -1.5087813
3642 -1.7870619 2.0295281
5094 -1.097742 -1.0247645
6210 -2.6500187 3.2299721
4249 -1.006483 -0.50677687
3871 -0.96614814 -0.6333988
2289 -1.1103265 0.5573098
5235 -1.0012642 -0.74636066
3952 -1.0761378 -1.1666408
35 -1.0232311 0.0022331188
3954 -0.9672798 -0.5841978
4727 -0.99227154 -0.3444854
4327 -1.0525078 -0.5845959
2368 -1.0380992 0.39132982
2357 -1.0501082 -0.3403154
1464 -3.4156985 4.032623
216 -1.0678834 -0.6282997
5372 -1.153591 -1.4932894
2908 -1.0250157 -0.38928226
790 -0.98730713 -1.2245897
1976 -0.9193376 -0.12737662
4352 -0.97975695 -0.071387544
1102 -1.0668939 -1.1611081
4668 -1.0326357 -0.42607835
5656 -1.0711966 -0.79723096
4035 -1.0893362 -1.0878446
847 -1.1398544 -1.1519524
3262 -1.5187643 1.4993111
2686 -1.097847 -1.0610182
2303 -0.9760878 -0.048743207
5567 -1.0218439 0.041503176
5692 -1.5981371 -2.3472202
4477 -1.0405519 0.20237365
1513 -1.1613486 -1.380419
4620 -0.96576333 -0.6380783
3264 -1.0474675 0.517106
3668 -1.8838788 2.185831
2462 -0.9124308 -0.33830804
361 -0.99094725 -0.6258303
3238 -1.1199776 -1.1026286
596 -3.3153787 -5.0618367
1079 -0.8973955 0.08340907
4842 -1.0385836 0.8546583
3905 -1.06725 -0.88996303
1979 -0.9163525 -0.15696791
3430 -0.978637 -0.2175102
5398 -1.1289711 -1.3685243
3423 -1.0483179 -0.2845565
3983 -1.0611966 -0.08219273
5539 -1.1719964 0.96451193
2454 -1.2040043 0.86536145
3020 -1.012055 -0.38331518
6045 -1.0443448 0.8294414
956 -1.6988869 -2.6280737
4104 -1.0111954 -0.44188625
3778 -1.0435724 -0.7248607
4580 -1.0445203 0.57750213
2587 -1.0474455 -0.55114883
4091 -1.1459807 0.54707223
696 -1.5569572 1.6238784
4716 -0.9668182 -0.24511904
4169 -1.0334183 0.16559628
4779 -1.2845358 -1.8079528
5449 -1.0058596 -0.48525283
891 -1.0802279 0.15097016
4223 -0.97761035 0.2102801
1708 -1.0406 0.0114530055
791 -1.3182184 -1.755358
844 -0.93630993 -0.4775179
5469 -0.99482703 -0.6788131
3602 -1.1090958 0.5814493
1116 -1.0092193 -0.76189715
6176 -0.9744695 0.44702777
4125 -1.3210825 -1.7131965
959 -1.2818547 -1.6385227
4464 -0.98428273 -0.296003
5562 -0.9375715 -0.22347572
4116 -1.1157702 0.6231409
1381 -1.1038976 0.271693
6203 -2.3102384 2.7988493
5496 -1.009032 -0.61596066
5975 -1.0029229 0.16621082
168 -1.2420323 1.111291
5995 -1.0684571 0.532334
2495 -1.2113614 0.5219743
1911 -0.89731 0.4052833
2644 -1.0095605 -0.45607877
4519 -0.98853517 -0.5239058
3251 -1.0309389 0.095315866
6212 -2.4030097 2.980449
5216 -0.9512117 -0.7757516
2604 -1.1323354 0.5994322
2256 -1.1332254 -1.2314093
1672 -1.0349662 -0.9834074
1469 -3.0176144 3.6038103
1078 -1.3598958 1.3321803
5594 -1.36138 -1.9754764
4957 -1.0128218 0.20820062
593 -3.3139532 -4.974532
5069 -1.0182743 -0.9641459
5162 -1.3499314 -1.9478863
5868 -1.2103077 0.81364906
793 -1.18835 -1.5432343
5047 -1.2109342 -1.5645959
5642 -1.0950211 -1.2115122
877 -1.0721253 -0.8734098
1852 -1.1168814 0.46171078
2369 -1.0892808 0.5105189
4448 -1.1316719 -1.175495
2651 -0.96353114 -0.5877487
1715 -1.1700479 -1.1013392
6211 -2.581123 3.080467
24 -1.1889086 0.6454893
1093 -1.0781568 0.5310528
5521 -1.0968415 0.4443901
841 -1.0213828 0.24584784
3123 -0.9705035 -0.6854496
3659 -1.8829414 2.1574473
6255 -0.9747128 -1.0132056
5534 -1.0788734 0.44536334
1069 -1.6523643 1.7333535
3646 -1.6507959 1.9041444
4484 -1.047279 -0.17503767
5269 -1.0150642 -0.29175925
5161 -1.1931301 -1.528254
3057 -1.2254452 -1.4323208
1109 -0.96354944 -0.027307013
5076 -1.0273299 -0.77612007
2355 -0.99472314 -0.57065296
5764 -0.90386236 -0.12096636
4958 -1.1482346 -1.3575501
3079 -0.99838483 0.06251048
5968 -1.1085587 -1.3250674
6217 -2.52604 3.0650005
5896 -1.0399373 -0.2532215
5259 -1.2290801 -1.6824694
5341 -1.185693 -1.5577229
2240 -0.97411984 -0.6291191
5979 -0.9981966 -0.74793816
4427 -1.114869 0.5109061
5190 -0.999335 -0.14824861
5325 -1.2130843 0.7579467
773 -1.0526799 0.21794863
3821 -1.0954517 0.5970665
6206 -2.7069104 3.2882326
2782 -1.0302076 0.08724145
5389 -0.9944083 -0.7451597
4289 -1.0651567 -0.6805726
1220 -0.9978736 -0.8717244
4094 -0.93795174 -0.6136741
6116 -1.236237 0.52643037
4916 -1.0410633 -0.31736973
4652 -0.9598113 -0.77573097
5715 -1.0711762 -0.9468584
3744 -0.9903809 0.2566584
4202 -0.984119 -0.27841872
1187 -2.802019 -4.2161345
1773 -1.0030715 -0.743766
3996 -1.1899315 -1.434872
1062 -0.9696501 -0.10865664
3609 -0.9439922 -0.23269176
3234 -0.9561109 0.26099572
5880 -0.95992124 -0.42168137
5791 -0.95614195 -0.6011149
2730 -1.0080428 -0.5880061
3195 -1.0215883 0.38828534
4607 -1.3343917 -1.8040311
6191 -1.1822109 0.50442725
4247 -1.0366524 -0.69535434
3802 -1.0497597 -0.5464875
6201 -2.5230865 3.0052006
2379 -0.9988684 0.3290071
4919 -0.859693 -0.114995435
2511 -1.0296845 -0.90602636
2507 -0.9689832 -0.72526544
1899 -1.092109 0.800934
4868 -1.0195155 0.2422606
3663 -1.8307519 2.0274382
3625 -1.0018238 -0.44425845
853 -0.95143 0.21490252
5734 -1.3697141 -1.8843918
6098 -1.2297026 -1.5750973
5748 -1.3005642 -1.7088875
5755 -1.4508064 -2.1362586
4019 -0.9923654 -0.4714747
5344 -1.4476944 -2.1477435
4097 -1.0556772 0.34353295
4992 -1.041118 -0.20068598
2766 -1.0238764 -0.4325809
3050 -0.97587866 -0.13124946
4565 -1.1929705 -1.3938521
5350 -1.0828528 0.25426868
4789 -1.0029529 -0.29051164
4691 -1.1473752 -1.3766478
6219 -2.1778011 2.7012682
3245 -0.9699754 -0.41679332
2251 -1.0678376 0.5004884
1554 -1.0401392 -0.4051799
6222 -2.3329687 2.787364
6208 -2.813212 3.326503
3231 -0.96365523 -0.2258433
2139 -1.064815 -1.270303
5231 -0.94386154 -0.4959621
5376 -1.8970869 -2.9270482
4917 -1.0313139 -0.7956095
2294 -1.0120273 -0.11999156
5427 -1.1104968 0.6097464
2736 -0.9690361 -0.72153044
6120 -1.0672129 -1.4043176
2535 -0.98268425 -0.057829507
943 -0.9909717 0.2722964
1215 -1.2162116 -1.4838157
3583 -1.0050597 -0.4496541
5244 -1.0284612 -0.73547316
5308 -1.1485097 -1.5050999
2640 -1.0263014 -0.68832177
3932 -1.0552592 0.072936684
4377 -1.0031238 0.012038892
6065 -1.1461388 -1.5613078
5920 -0.987014 -1.0158767
1096 -1.0429822 0.44319326
5796 -1.0780876 -1.1265155
3442 -1.0721694 -1.0524529
4660 -1.0635265 -1.2532223
6214 -2.4567451 3.043529
2335 -1.0536476 0.24583888
5141 -1.0742234 -0.11506284
1997 -1.0000757 0.15734692
2106 -1.0143744 -0.5849757
4729 -0.9341716 -0.5720441
4415 -0.977573 -0.14092451
4209 -0.99146694 -0.29452938
1470 -3.1013834 3.7095041
4350 -1.0049615 -1.1760898
2187 -1.0625657 -0.60365576
5393 -0.9892178 -0.4073456
3753 -1.0468799 0.14236028
3048 -1.0445175 0.5120611
1188 -2.6497896 -4.0714917
1914 -1.0050818 -0.7864392
3389 -0.96611685 -0.8823537
3780 -1.0571796 -0.7644557
5293 -0.9346704 -0.5037959
6057 -1.2854774 -1.8307425
4814 -1.0482919 -0.5985312
512 -0.9507516 -0.13090377
2268 -1.0020603 0.19246688
897 -1.0512666 -0.9219225
3662 -1.7605009 1.9940257
4101 -1.1977048 -1.2721126
1887 -1.3881354 1.1177818
4473 -1.0068641 -0.24208033
5482 -0.9738281 -0.11651012
2545 -1.0471303 0.24465895
2878 -1.11334 0.8687151
4878 -1.0162272 -0.01847257
2117 -1.024861 -0.739677
2940 -1.0169947 -0.16378498
980 -1.015737 0.14260492
616 -1.0068551 -0.32404333
4024 -1.3067001 -1.7939007
3187 -1.1041709 0.19003345
3641 -1.7857525 1.9362682
4923 -1.025274 0.019381244
3611 -0.9187624 -0.52535063
2083 -1.3015606 1.1734204
2655 -1.029569 0.565833
1106 -1.1791155 -1.2792437
2174 -1.4801064 1.5113919
2849 -0.9628297 -0.23323654
4870 -1.0713291 -0.64943796
5380 -1.1865574 -1.3001765
4214 -1.0099605 -0.64374083
4704 -1.0226021 -0.2563962
3279 -1.0597271 -1.1557647
1467 -2.6137407 3.2197015
564 -0.96672446 -0.6134458
6105 -1.2192094 -1.325272
2843 -1.0436062 -0.4089048
